"","ALF1","ALF3","ALF5","ALF7","RPF1","RPF3","RPF5","RPF7","HAF1","HAF3","HAF5","HAF7"
"OG0000210",1524.7914636064,1778.76062784977,990.026663874195,1847.4146973967,1081.45919380125,826.986854772611,682.470062419803,787.165071917037,1224.26115163462,889.473377686976,951.352356909116,975.992432941049
"OG0000211",0.0343025271094355,0.237870406196731,1.18699402318624,5.15417200201455,0.148772514518573,1.34098474859691,3.89263073318484,36.0034356313213,2.82606917291898,13.412045235517,45.0051303159256,58.4324873210112
"OG0000213",0.375653870411666,0.533833180021364,4.28223372030604,7.7695151276466,0,0.0777437973870416,0,0,0.781276352209413,2.72213903383067,20.0591106820667,67.7473967777346
"OG0000216",7.5460013492052,1.36296072463922,3.37202453676753,1.47758830452724,16.8425302771363,35.2404713246892,86.2506387138943,67.0171581733161,7.18407525481461,137.851472549274,103.245952566716,16.4002013989277
"OG0000217",94.8813542614521,92.0521694512321,79.2898535180876,87.1765849801021,10.9641574018651,12.0205232158192,17.4797626537109,17.3321126276124,27.625909980917,31.8381355804368,37.1920997611749,40.5922393421959
"OG0000218",9.86174437905312,37.4329578970265,33.3666279419518,14.1299727189172,27.681599780523,203.367879126959,79.7744985556745,34.0511096095073,108.294499555797,52.5371013350774,12.5611501419876,0.971756593445701
"OG0000219",34.3322516021058,38.9154543158318,19.1069722528754,64.7406859128768,1.22221059852684,3.2437824892415,9.37088413012149,12.7014743859743,1.22059215631085,4.95968608853444,5.72975940067154,10.8672758672833
"OG0000220",5.44067026996503,5.96636006004624,0.96095751604223,1.15971681813267,22.8050657632945,27.5864249669834,20.3489021863801,26.3938990381887,0.112467871003314,0.0704320299989837,0,0
"OG0000221",11.0027591898894,69.0352539101228,226.353822443224,148.988824165411,59.5805677575996,288.767398161673,172.876425973872,85.5446156885736,86.1515428151224,117.813524898677,41.30358861515,21.4766968552654
"OG0000222",1.08325525154441,4.65725762243973,5.38271790704718,17.3481773685256,0.288159629731298,6.59579883140073,7.33179863488833,13.6413220359459,5.90203787570764,10.0709844346519,18.6608895306839,24.4873609161903
"OG0000223",113.182713304375,1398.67106534205,796.504376025293,105.464146984954,431.738023732904,1884.92168208025,1654.39869001846,1552.35193017087,2387.05887323029,2940.75427570243,2162.14469633187,1149.33691865714
"OG0000226",1.38846728195079,4.17405266944963,11.0747702767704,55.418050141761,3.36912457715514,20.1113041370393,14.6981205372124,21.4480493354455,2.85419170782971,6.40436317775362,12.0531455706382,11.4413259707641
"OG0000227",4.76901243884519,5.3902343760231,6.20498114460533,10.8727518471278,0.274864924177407,1.87207806739447,4.35675533442718,8.88271341299773,5.14421997931165,6.46884580071724,8.58327300951245,6.37690539140081
"OG0000228",27.5661443401942,11.7937821601956,13.9087608477154,32.2125606097465,50.7063510886385,38.8772589916671,58.3467667658021,58.8126630102955,25.4734605509077,19.1729591296768,21.7176907232719,27.1540636413485
"OG0000229",45.8357696788892,4.81865706795159,3.32927580381037,6.19570939402634,1.22901231075041,25.963908030109,7.7833244006345,5.30254515199033,0.0769587944072295,0.037038482443084,0.0479307502096359,0.0901876886451119
"OG0000230",3523.95446480493,8063.30630271651,9498.26546716462,8408.17568319862,6157.925405674,24177.7384714017,32234.2078228042,40429.8948253896,4239.49809101068,10670.4322938965,11498.1903608183,3780.29266453736
"OG0000231",276.586094214394,373.606925351904,429.045754716631,239.269273350234,219.187566378799,309.137438285522,223.275131423114,114.064993570578,79.2649546507438,170.464953622932,159.968410514107,34.2163792719346
"OG0000236",2.35055226994672,2.05149351851256,9.66818663372468,14.8563794232293,2.72948484789711,8.85304327029729,5.11571369468967,4.38192440404792,15.8172789753014,15.7872377434479,14.2314199745063,13.5464128805944
"OG0000237",15.0683363215722,15.9641445996026,12.9102698315154,16.1801062077894,10.2688278663519,6.36173304874709,4.48427524500439,4.35968835123621,3.9163198905761,4.76123653999932,4.57801230809704,4.1675823392388
"OG0000238",22.0037041323665,16.9146093390736,12.731137634917,17.3905170816465,2.38482842124844,1.63724937487566,1.28722681349449,1.26962765504051,15.9182860191426,20.5943542212803,18.4235073528998,22.6310055773002
"OG0000239",54.8485229429333,31.8493616795175,15.1275149672734,17.0323637712336,34.3319737178871,24.4794120642447,26.1159200135175,25.5631081773712,3.45963160492889,2.26285133184088,2.13881187993977,1.84947531791156
"OG0000240",328.697184152194,228.138287394177,138.431125337401,129.897907810387,164.166980588199,80.8115845367463,74.3404428331814,70.6888340645768,473.681878733828,348.541796538579,206.141212016491,128.823729906338
"OG0000241",86.5415168050886,52.5117652534093,57.7623482391127,55.6508278170199,94.9677266334202,30.8449368060477,30.2874014163521,19.2503956898763,64.3636075712013,41.371699649048,62.0339930981019,148.381622186101
"OG0000242",29.1764810346707,101.491525083008,1048.83647026374,524.743116729829,140.085380580425,145.643354894842,183.672136967262,67.5300201543767,4.64366353232172,9.01447819210015,35.7666305985482,32.9107244961618
"OG0000244",5.06777159100094,3.34191193464226,14.5285963890341,0.754566802026192,0,0.0264871146302056,0.271201728482374,0.122286086975078,1.80684844544562,20.7257270272578,17.9975235238677,1.71193890621751
"OG0000245",4.83133001289002,73.9695240828376,76.424001214783,26.5050763036179,138.256012498079,359.812619062181,353.969972199327,245.673058018952,529.641088236009,516.41989491124,273.070688584832,148.859760306325
"OG0000246",64.1749550786635,145.698071699347,450.318409584398,1057.92781616831,93.0948760618035,266.878498797522,169.062063199416,310.556719655093,369.214533220121,824.760465663771,1293.52874828365,1489.64509714596
"OG0000248",0.287527610960355,7.25119361084512,25.3164936073174,45.3941084237005,5.78124983288079,2.7798191330112,2.77451338758504,1.07329199084186,0.154025113469562,0.221548010681572,0.737648075346928,0.320350546528189
"OG0000250",2.03027505542371,8.08549485518075,14.3310887655298,8.15415643886243,8.67346295498725,75.7834289181574,94.5814982572007,22.7203243082026,6.98159024483172,27.6108760351701,18.6508797074175,9.85207171533576
"OG0000253",17.0846905262727,11.9923383050417,11.9069604748399,22.179034664951,20.9860062000694,23.4381238885238,29.9797994821161,48.4766041920451,12.9028756149085,13.2964814665524,12.1406682435224,12.7420804893081
"OG0000254",1.01762701098203,0.649760668149257,0.473326449404888,0.802260341772688,3.8441652992629,5.62710224988556,5.50861184200115,4.67795399204052,7.52207737719992,14.6258904731582,20.8588733195922,19.7487427708884
"OG0000256",2.19102959871906,7.64035876266737,4.98885006985597,3.44714333078592,11.5590520932321,22.642241068687,7.81244334063886,2.26625928529061,36.8463279877444,18.8747841526605,11.0900180254785,7.77921521126912
"OG0000258",0.710764454084742,0.683508906439299,0.983733518555967,2.12234873430677,0.159870114737522,8.20803800786481,4.86721893804901,5.14595040076615,0.845810750953852,2.41006989356371,13.1062845627563,23.2965392439538
"OG0000259",0.729513992127112,1.042785380111,5.44207122474225,15.8411576379307,10.4953873479065,19.9736409308706,28.6951795767774,18.5053839211793,9.88843873032757,31.8768947109803,35.9624849423652,21.0992809780431
"OG0000260",26.1403402833756,11.8336449803634,15.5805187983172,23.6601435969447,149.354706578289,99.8987901731316,125.655175245582,116.708325873508,20.6231752294674,22.8390799593209,21.4119032588896,25.4232474974086
"OG0000263",326.704216805687,935.881357600792,1288.96632425899,124.520346765184,40.9535373448961,118.421566923064,195.35179935101,397.690590956499,163.193080057667,338.895422894271,925.423553596114,486.181774170046
"OG0000268",1266.75340963371,377.568627258799,489.783602712802,410.426430272115,743.087286384958,443.295142040551,551.170268403767,315.802901929187,661.846682358958,442.484508630209,315.848997129034,414.471192337938
"OG0000269",10.5647573005038,23.1915913076379,5.78244411897856,1.97709755400606,11.9118091284986,11.6648181291823,12.4155343934335,12.5424866108996,13.9991722352,13.0942091551338,8.85462507216065,9.25839379569253
"OG0000273",74.4495593535292,645.176517087645,547.847777105493,198.987715845775,42.2421612154573,343.034373621735,474.104236031583,580.002340483498,231.048216566971,378.872976517703,265.643491966858,188.601291030717
"OG0000275",9.76966905428209,5.80581130308869,6.25172410668175,8.01784153563288,3.17335091342442,4.36379054556314,4.43669758905465,1.7013063948992,8.40045907811525,4.35373425828173,4.05575594291079,3.37802510885935
"OG0000276",44.7953383164043,138.618774210379,324.612928207185,634.641513059434,873.231358525194,2487.75411745256,1149.77381865618,254.690956328412,118.769661909677,113.135988989652,59.2791869761775,11.6437491818575
"OG0000277",14.8282844887623,6.21887753136924,19.1287892661284,58.0697758521669,8.93432818437918,12.0405825221584,14.4122162054767,7.09334887810971,7.38616098714717,5.60238587397695,8.61587982361035,3.86755935746719
"OG0000278",56.1478961735532,119.633718324474,3301.88707405709,5205.49673605133,79.615735914627,97.5508418249256,190.636324635926,262.164808365924,32.534362992148,116.769519020825,292.972156589224,405.596528597227
"OG0000279",122.527428186467,928.105662517705,372.4840581039,38.012847066642,375.075612723869,861.315318322487,785.201910139484,536.177156879068,668.953566948596,935.441048954115,364.654480111548,62.4359117665279
"OG0000280",0.244871408741241,15.7266979987726,148.037949522205,751.577297873105,0.21648759794171,2.65945637575168,22.9661161487038,191.390023336954,1.40644198906568,6.82405406903618,49.4085159735699,207.370766963132
"OG0000281",29.1811471016322,138.279238659978,185.961017686841,219.626796407568,99.49737493724,188.925353499532,159.389714170435,224.425952643213,253.928157911146,444.501512727389,490.636280797067,442.87825452252
"OG0000282",392.29549794659,233.977712393661,237.210214969768,297.573455881005,287.710295670227,204.269217955351,218.563571963937,203.185975921597,0.697957717341746,0.70922282944958,1.13003787005991,75.7374448725446
"OG0000285",16.7173293342063,4.62317378590098,4.78202445527568,5.85755182851971,23.08568193989,6.68026264053044,4.50242064185713,3.9802996935646,3.7763088980035,1.26821005242893,0.659141436536443,0.820351251773743
"OG0000286",1.65046140404468,3.68242357465745,3.3956215722188,1.53409997840631,10.5115355951914,9.26558248915959,7.52944823292527,13.6835554544963,4.73439094305633,8.55355442317855,14.7797790371287,20.0552506166009
"OG0000287",3.90212125450346,2.26000047321104,3.71120956249163,5.01336320806923,27.0408702572977,16.280262294822,25.1804032463464,30.1085071729537,6.40694341413231,2.96273510904858,6.76946396534781,11.8758396145243
"OG0000288",0.261316134100501,0.0823627528259217,0.39004901272796,0.971883517059323,0.233970614940804,1.65253488722769,1.57676325584565,0.553352631077583,15.6380601676178,25.0661683533526,13.7180654206741,13.8575416323227
"OG0000289",3.03631072718476,16.9235273107263,173.578971437816,761.735488684459,33.8700178174856,34.4051993828462,173.616393157595,153.022897849738,46.7851849339794,85.1879335299496,109.615026605687,95.6212937862462
"OG0000292",88.9035645647026,119.430413007624,62.538977117782,27.3158280262738,160.972746269569,125.874501064953,123.760436728494,37.5345847604917,125.014290224204,89.2462769979887,34.7791384999428,12.8365533100151
"OG0000293",175.484627357126,584.301304483168,409.628746371123,272.51806062549,137.980039848204,303.768374571446,262.664670052833,270.758528740757,367.236689152392,382.927156244809,232.477330754719,146.777295170807
"OG0000294",20.1184320292033,125.530286332385,153.56077355315,40.1558092647431,59.7885764591641,169.569328015097,167.411803911087,63.9873438456859,31.0225447045003,39.0700735949086,56.3624244467695,73.1414165838763
"OG0000295",38.0191067114078,115.053796470756,584.842680544062,1269.70095134444,65.2692558883321,572.323458431454,2175.65880080487,3348.94424627979,129.552492377152,541.911074721641,1842.58550111991,3288.76562564807
"OG0000296",67.1608410565504,86.6726865529675,269.169105570996,107.860992322409,35.93712504771,70.9416055591282,1.62158393893895,0.211961837914234,74.2003054297814,57.9043271756307,19.7497149011089,1.8214275668344
"OG0000297",1.11679799330143,1.97426209780138,1.53957666877203,3.17891784248132,37.0552986446328,40.4894864935865,52.3274232521885,48.9455130189802,8.26443593677058,5.18385662986223,4.42421069028767,4.87367605622879
"OG0000301",85.269421899607,103.890654674519,103.800806014027,62.6711500182663,72.7135738698068,180.596785207874,152.454174052303,117.141954153459,131.399224643371,220.030628939995,268.825859620367,319.196916770063
"OG0000302",5.04858055316718,3.88980979628166,4.02102825204811,7.80412868694037,0.0708854197086891,0.651027888032726,0.305199404718124,0.202282706060885,9.97261367141984,9.18316308507532,10.5886320597956,7.50771280061704
"OG0000303",65.6600461071407,113.069062707781,126.666042830274,145.6550539405,81.9984855540519,166.299668823613,143.740129832576,176.268190857849,111.570747203998,127.832350904921,146.682893846735,146.444169225392
"OG0000305",4.94648407150494,11.1421520932019,94.1153516858647,216.47667202319,1.40791272607898,36.0533129598514,78.7533125070121,86.6753046997704,113.76533770117,325.903229577747,179.353568588575,49.7897806929163
"OG0000306",0.0591948140600634,0.75440907200207,8.34759977361809,21.2205294867449,0.350781272604208,37.5182217659289,55.7816105840142,78.5764504320231,1.06851988556986,1.31620882014526,4.36049401173396,3.29299677671155
"OG0000307",30.9250713046568,14.4764488465503,8.8798746261421,11.6116461185656,40.4987000294894,13.5268229311247,6.25271583722931,3.50325061808929,63.299299505341,18.344077896885,16.3732547854804,14.9572626613771
"OG0000309",22.7253752022579,21.2712901136163,10.1368505014062,13.7567681099394,31.0312003363792,25.5061924990194,30.4322745129612,36.6324281220906,16.8105680310736,15.1125693823848,12.2326374613928,14.0663631110178
"OG0000310",0.17439010977565,4.70036967849802,138.478308736821,190.433938165053,0.775278648218009,36.9345005236001,637.217562806276,944.068383651996,9.43098323733189,26.0882125120948,259.062048235943,129.923107551218
"OG0000315",1850.97353216034,520.908665400343,905.101034320408,1044.12960979504,2950.65726974978,1675.74830476119,2219.27551002497,1593.06344735342,1306.12169873528,915.997204845374,747.453399897379,611.459547484623
"OG0000317",18.2941457194379,80.8410871619935,71.5746429059328,26.7858594190973,60.0737463997614,576.096000743028,252.374827845403,157.134526322979,30.9212911863128,33.7059830965023,43.6390778195657,67.2417651034628
"OG0000318",56.6338154006702,124.846692835248,331.275659287719,158.438774840237,58.3820797463512,113.389408846473,111.677173816387,52.3295062669173,62.6356292934755,161.930669132955,197.945117326805,68.91032124918
"OG0000319",12.9308276956285,21.3357417462252,58.4263505877717,48.2030944489531,9.98178053026785,17.540120402095,14.093835282039,14.411605980639,1.38296379501522,4.24632693545149,34.3491129999254,149.750167451853
"OG0000321",22.1163210094445,96.1378495742974,1016.03322286571,1827.03539599366,20.5124886765708,15.2958045030762,27.7704037144149,36.0995981378298,28.8308856519739,28.2509966359384,36.5763372225321,19.0535926244228
"OG0000322",3.01873344345875,6.31901715947665,9.28834701714458,23.0387359257484,4.34386381358824,84.1094273796092,34.173248228956,204.575717963274,24.3799049972864,68.0451004775292,270.728982038949,161.998978581502
"OG0000323",1023.46371062218,673.619079794308,944.281155608897,2147.26245195163,1616.37649793682,896.017645534066,1132.46015819942,1262.0152706083,802.754259750266,498.606261581681,663.710734837104,858.96562880227
